concat_SatID_encodedStripId_TWindex,conflicting_strip_oppr,OpportunityStartTime,OpportunityEndTime,StripID,normalized_GlobalPriority,normalized_local_priority_due_date,normalized_Total_Priority,conflic_strip_flag_named,max_Norm_GP,max_Norm_LPDD,max_Norm_TP,this_flag_norm_GP,this_flag_norm_LLDD,this_flag_norm_TP
FF02_Order 47 - Strip 2_Area 35_1.0,"['FF02_Order 45 - Strip 1_Area 35_1.0', 'FF02_Order 45 - Strip 2_Area 35_1.0', 'FF02_Order 45 - Strip 3_Area 35_1.0', 'FF02_Order 46 - Strip 0_Area 35_1.0', 'FF02_Order 46 - Strip 1_Area 35_1.0', 'FF02_Order 46 - Strip 2_Area 35_1.0', 'FF02_Order 46 - Strip 3_Area 35_1.0', 'FF02_Order 46 - Strip 4_Area 35_1.0', 'FF02_Order 46 - Strip 5_Area 35_1.0', 'FF02_Order 46 - Strip 6_Area 35_1.0', 'FF02_Order 47 - Strip 0_Area 35_1.0', 'FF02_Order 47 - Strip 1_Area 35_1.0']",2024-11-14 20:02:07,2024-11-14 20:02:41,Order 47 - Strip 2,750.0,908.0010839711589,484,FF02_Order 46 - Strip 3_Area 35_1.0,750.0,908.0010839711589,542,750.0,908.0010839711589,542
FF02_Order 51 - Strip 0_Area 36_1.0,"['FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:56:05,2024-11-14 13:56:22,Order 51 - Strip 0,1000.0,752.2807943125091,553,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 51 - Strip 1_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:56:04,2024-11-14 13:56:22,Order 51 - Strip 1,1000.0,752.2807943125091,553,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 51 - Strip 2_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:56:03,2024-11-14 13:56:20,Order 51 - Strip 2,1000.0,752.2807943125091,552,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 52 - Strip 0_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:55:56,2024-11-14 13:56:13,Order 52 - Strip 0,1000.0,752.2807943125091,557,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 52 - Strip 1_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:55:55,2024-11-14 13:56:12,Order 52 - Strip 1,1000.0,752.2807943125091,576,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 52 - Strip 2_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:55:54,2024-11-14 13:56:11,Order 52 - Strip 2,1000.0,752.2807943125091,564,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 52 - Strip 3_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:55:53,2024-11-14 13:56:10,Order 52 - Strip 3,1000.0,752.2807943125091,555,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 52 - Strip 4_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:55:52,2024-11-14 13:56:09,Order 52 - Strip 4,1000.0,752.2807943125091,554,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 52 - Strip 5_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:55:51,2024-11-14 13:56:08,Order 52 - Strip 5,1000.0,752.2807943125091,553,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 53 - Strip 0_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:55:28,2024-11-14 13:55:44,Order 53 - Strip 0,1000.0,752.2807943125091,554,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 53 - Strip 1_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:55:27,2024-11-14 13:55:44,Order 53 - Strip 1,1000.0,752.2807943125091,556,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 53 - Strip 2_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",2024-11-14 13:55:26,2024-11-14 13:55:43,Order 53 - Strip 2,1000.0,752.2807943125091,566,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF02_Order 53 - Strip 3_Area 36_1.0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0']",2024-11-14 13:55:26,2024-11-14 13:55:42,Order 53 - Strip 3,1000.0,752.2807943125091,591,FF02_Order 53 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,591,1000.0,752.2807943125091,591
FF03_Order 0 - Strip 0_Area 0_1.0,"['FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",2024-11-14 19:01:16,2024-11-14 19:01:33,Order 0 - Strip 0,750.0,908.0010839711589,484,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 0 - Strip 1_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",2024-11-14 19:01:15,2024-11-14 19:01:32,Order 0 - Strip 1,750.0,908.0010839711589,485,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 0 - Strip 2_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",2024-11-14 19:01:13,2024-11-14 19:01:31,Order 0 - Strip 2,750.0,908.0010839711589,492,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 0 - Strip 3_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",2024-11-14 19:01:11,2024-11-14 19:01:30,Order 0 - Strip 3,750.0,908.0010839711589,499,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 0 - Strip 4_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",2024-11-14 19:01:10,2024-11-14 19:01:27,Order 0 - Strip 4,750.0,908.0010839711589,504,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 0 - Strip 5_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",2024-11-14 19:01:09,2024-11-14 19:01:26,Order 0 - Strip 5,750.0,908.0010839711589,497,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 2 - Strip 0_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 19:00:03,2024-11-14 19:00:20,Order 2 - Strip 0,750.0,908.0010839711589,483,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 2 - Strip 1_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 19:00:02,2024-11-14 19:00:20,Order 2 - Strip 1,750.0,908.0010839711589,483,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 2 - Strip 2_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 19:00:00,2024-11-14 19:00:18,Order 2 - Strip 2,750.0,908.0010839711589,484,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 2 - Strip 3_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 18:59:59,2024-11-14 19:00:17,Order 2 - Strip 3,750.0,908.0010839711589,491,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
